  2.2065330300E-02  1.0190438707E+04  1.0242173431E+04  1.0209119906E+04  0.0000000000E+00
  2.2737324240E-02  1.0042143629E+04  1.0098261603E+04  1.0064182728E+04  0.0000000000E+00
  2.3429781200E-02  9.8860384113E+03  9.9432808418E+03  9.9082002245E+03  0.0000000000E+00
  2.4143317710E-02  9.7230916282E+03  9.7776769673E+03  9.7416547676E+03  0.0000000000E+00
  2.4878596890E-02  9.5542807579E+03  9.6019842077E+03  9.5651006872E+03  0.0000000000E+00
  2.5636257600E-02  9.3805824910E+03  9.4168544185E+03  9.3791558618E+03  0.0000000000E+00
  2.6417002080E-02  9.2029289793E+03  9.2230256330E+03  9.1846474244E+03  0.0000000000E+00
  2.7221513910E-02  9.0222064174E+03  9.0213632554E+03  8.9823557232E+03  0.0000000000E+00
  2.8050536290E-02  8.8392215342E+03  8.8128083639E+03  8.7732573779E+03  0.0000000000E+00
  2.8904795650E-02  8.6547078173E+03  8.5984211754E+03  8.5584908846E+03  0.0000000000E+00
  2.9785083610E-02  8.4693015034E+03  8.3793405726E+03  8.3390651348E+03  0.0000000000E+00
  3.0692167580E-02  8.2835593232E+03  8.1568006006E+03  8.1163372432E+03  0.0000000000E+00
  3.1626906250E-02  8.0979369347E+03  7.9320915016E+03  7.8915674500E+03  0.0000000000E+00
  3.2590076330E-02  7.9128293256E+03  7.7065776877E+03  7.6660547350E+03  0.0000000000E+00
  3.3582583070E-02  7.7285367654E+03  7.4816438074E+03  7.4413253774E+03  0.0000000000E+00
  3.4605316820E-02  7.5453026065E+03  7.2586909897E+03  7.2185569748E+03  0.0000000000E+00
  3.5659231250E-02  7.3633085965E+03  7.0376495529E+03  6.9978742458E+03  0.0000000000E+00
  3.6745205520E-02  7.1827084642E+03  6.8195092841E+03  6.7802483070E+03  0.0000000000E+00
  3.7864256650E-02  7.0036008823E+03  6.6073136992E+03  6.5684506819E+03  0.0000000000E+00
  3.9017416540E-02  6.8260601572E+03  6.4025718332E+03  6.3643149015E+03  0.0000000000E+00
